Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
48,1656502,608674
500,1756325,708497
1004,2361376,1313548
1500,4347543,3299715
2003,4377519,3329691
2512,2059051,1011223
3040,177077,0
3546,31216,0
4054,54051,0
4561,55795,0
5067,45886,0
5525,178529,0
6033,40061,0
6536,61102,0
7032,151027,0
7554,46803,0
8075,33094,0
8579,30281,0
9020,487566,0
9550,38188,0
10052,75081,0
10540,455222,0
11068,21795,0
11580,80289,0
12070,677495,0
12516,301750,0
13019,148455,0
13521,36662,0
14038,26150,0
14538,16166,0
15040,33965,0
15542,16547,0
16046,26127,0
16548,23514,0
17049,22643,0
17556,33965,0
18062,34836,0
18569,23514,0
19077,36796,0
19579,40061,0
20084,33094,0
20540,30481,0
21048,32713,0
21552,29692,0
22056,23514,0
22563,31352,0
23067,32223,0
23577,37919,0
24079,83953,0
24585,33094,0
25090,26998,0
25594,40932,0
26100,33965,0
26573,72063,0
27071,27468,0
27584,36578,0
28086,33094,0
28594,36578,0
29102,67468,0
29614,31352,0
30072,63113,0
30578,45626,0
31080,177292,0
31598,295693,0
32090,116582,0
32603,67060,0
33112,39191,0
33622,33094,0
34088,34435,0
34592,20901,0
35099,30481,0
35603,81202,0
36113,50181,0
36615,606797,0
,,
,,
