Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,538925,94260
497,1099003,654338
1001,955744,511079
1494,2129924,1685259
1998,3190707,2746042
2500,2549098,2104433
3002,2745624,2300959
3506,1900108,1455443
4019,1638457,1193792
4521,1011481,566816
5025,505256,60591
5549,140486,0
6048,464244,19579
6514,71105,0
7021,41402,0
7523,175305,0
8009,1311970,867305
8541,36246,0
9035,132664,0
9541,188863,0
10054,68802,0
10562,61834,0
11071,33965,0
11517,118401,0
12035,89710,0
12536,88745,0
13017,937768,493103
13523,331142,0
14026,81545,0
14542,36612,0
15046,29611,0
15551,32223,0
16050,26998,0
16556,31352,0
17058,34836,0
17547,365897,0
18051,811401,366736
18578,691777,247112
19078,357573,0
19525,125908,0
20035,46158,0
20558,46943,0
21047,38320,0
21549,37919,0
22059,33965,0
22561,203558,0
23047,1189921,745256
23567,26998,0
24075,36034,0
24579,40932,0
25083,36578,0
25535,31352,0
26043,32223,0
26548,27869,0
27054,43545,0
27560,174507,0
28065,135060,0
28576,58288,0
29082,50651,0
29591,71303,0
30097,38320,0
30553,39191,0
31059,67938,0
31550,1168725,724060
32081,28751,0
32568,402467,0
33066,1161084,716419
33598,363658,0
34100,63645,0
34559,52254,0
35062,52994,0
35570,49641,0
36077,30481,0
36570,706175,261510
,,
,,
