Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
87,1522834,1019921
497,2014949,1512036
997,2243891,1740978
1500,2525788,2022875
2015,1922438,1419525
2509,3064840,2561927
3011,1728270,1225357
3522,684939,182026
4042,104822,0
4546,96477,0
5053,113459,0
5542,298422,0
6063,64312,0
6574,49653,0
7034,23514,0
7517,704805,201892
8039,84501,0
8544,57638,0
9053,46703,0
9558,65456,0
10064,88791,0
10573,45826,0
11078,84416,0
11538,58949,0
12016,507824,4911
12519,547962,45049
13025,1083509,580596
13542,333147,0
14048,44485,0
14548,31352,0
15050,110350,0
15553,44285,0
16056,30081,0
16559,37449,0
17064,40531,0
17560,393247,0
18074,65329,0
18567,167339,0
19083,46158,0
19586,46158,0
20042,35707,0
20547,63984,0
21052,40932,0
21557,60231,0
22064,40061,0
22553,645350,142437
23075,110223,0
23578,332705,0
24084,44015,0
24591,42273,0
25099,58088,0
25562,37667,0
26064,37449,0
26565,84478,0
27071,37449,0
27565,459871,0
28079,51395,0
28593,37449,0
29103,41640,0
29607,47519,0
30109,46158,0
30564,52881,0
31072,57079,0
31568,878258,375345
32084,35707,0
32572,1039937,537024
33076,78713,0
33591,299493,0
34113,33765,0
34620,51452,0
35130,71152,0
35590,42620,0
36093,37449,0
36594,464077,0
,,
,,
,,
