Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
10,1429009,811301
490,1233256,615548
996,1240426,622718
1497,1369487,751779
2002,2044425,1426717
2510,2502362,1884654
3006,2387641,1769933
3516,2409151,1791443
4013,1713652,1095944
4520,437574,0
5021,1991440,1373732
5520,1905399,1287691
6029,1254766,637058
6535,1025323,407615
7036,838901,221193
7545,311164,0
8062,41471,0
8525,27869,0
9034,72762,0
9540,87699,0
10024,349090,0
10548,56446,0
11033,1426848,809140
11537,119688,0
12039,129662,0
12557,32493,0
13063,32332,0
13558,22643,0
14060,26597,0
14562,46227,0
15068,37518,0
15513,135235,0
16021,196667,0
16534,26998,0
17036,36177,0
17543,47969,0
18050,37518,0
18557,28957,0
19060,38790,0
19569,31352,0
20073,36847,0
20579,54623,0
21035,37205,0
21541,43545,0
22043,30951,0
22551,29611,0
23058,43545,0
23559,26127,0
24067,43545,0
24572,35976,0
25081,39861,0
25587,38048,0
26043,49641,0
26536,383004,0
27035,1512889,895181
27547,881921,264213
28046,889091,271383
28549,803050,185342
29054,860411,242703
29558,896261,278553
30056,846071,228363
30570,874751,257043
31075,889091,271383
31577,803050,185342
32078,831730,214022
32582,803050,185342
33037,1025323,407615
33539,874751,257043
34042,903431,285723
34546,874751,257043
35050,917772,300064
35553,881921,264213
36056,846071,228363
36559,975132,357424
37064,1505719,888011
,,
,,
