Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,1214370,630717
497,1067641,483988
998,1730509,1146856
1503,1617416,1033763
2009,3412265,2828612
2499,3393094,2809441
3002,3005995,2422342
3514,1544593,960940
4027,779186,195533
4527,320744,0
5060,116572,0
5562,44898,0
6018,38320,0
6525,45641,0
7031,45287,0
7541,43144,0
8055,48743,0
8555,37449,0
9057,175706,0
9560,550933,0
10033,44031,0
10531,61995,0
11040,34836,0
11536,428280,0
12034,684665,101012
12532,376389,0
13036,134789,0
13538,61597,0
14062,33152,0
14561,20901,0
15066,33478,0
15569,34105,0
16068,25926,0
16573,31080,0
17078,38810,0
17580,66797,0
18027,219817,0
18540,32023,0
19049,39191,0
19552,41803,0
20057,33094,0
20563,23514,0
21070,33067,0
21578,45757,0
22081,28740,0
22583,37449,0
23095,27869,0
23543,34836,0
24047,45321,0
24555,27869,0
25071,28740,0
25572,47699,0
26070,26127,0
26591,34636,0
27084,86072,0
27590,40829,0
28099,39191,0
28556,32223,0
29064,56346,0
29571,33094,0
30082,28740,0
30574,752859,169206
31087,838901,255248
31585,951712,368059
32106,188557,0
32612,33478,0
33074,46376,0
33579,40932,0
34086,42474,0
34589,35776,0
35095,51114,0
35601,77718,0
36112,36578,0
36599,550101,0
,,
,,
