Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
28,1463899,907781
490,849192,293074
992,1383480,827362
1494,1992938,1436820
1997,2276590,1720472
2499,3918675,3362557
3000,3312331,2756213
3513,1599783,1043665
4017,856582,300464
4519,336003,0
5026,72503,0
5532,34882,0
6040,42709,0
6548,50593,0
7010,53205,0
7517,63679,0
8022,44496,0
8532,35741,0
9034,596243,40125
9539,53369,0
10053,88203,0
10506,47132,0
11013,81934,0
11509,1510184,954066
12013,671857,115739
12515,1257943,701825
13016,1193025,636907
13517,1116322,560204
14022,1126616,570498
14522,1406943,850825
15028,1845522,1289404
15531,1117750,561632
16031,1104686,548568
16538,1128672,572554
17042,1118778,562660
17545,1105399,549281
18054,134000,0
18561,40990,0
19016,47109,0
19522,42766,0
20025,51498,0
20530,66361,0
21036,41884,0
21541,35730,0
22049,40107,0
22555,41861,0
23059,41826,0
23565,56735,0
24022,54122,0
24526,54993,0
25033,37518,0
25540,43637,0
26044,46250,0
26552,46227,0
27058,80280,0
27566,49733,0
28072,52357,0
28526,41849,0
29033,66384,0
29539,47969,0
30047,43591,0
30553,53286,0
31058,59325,0
31564,50581,0
32070,54924,0
32577,54122,0
33082,50616,0
33538,51475,0
34044,47132,0
34556,56746,0
35058,47991,0
35562,88226,0
36069,61147,0
36569,414834,0
,,
,,
