Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
16,1860009,1463049
502,1031226,634266
995,1512075,1115115
1497,2341128,1944168
1998,3801924,3404964
2500,3808299,3411339
3013,2419890,2022930
3529,898785,501825
4021,2098988,1702028
4522,2755042,2358082
5026,2236187,1839227
5524,2353325,1956365
6039,1325928,928968
6540,1612916,1215956
7031,2631163,2234203
7534,2783008,2386048
8040,2163782,1766822
8545,942977,546017
9047,475915,78955
9550,1029309,632349
9997,1499334,1102374
10502,2519412,2122452
10995,1488738,1091778
11498,1838799,1441839
12005,724753,327793
12514,1121754,724794
13011,1220169,823209
13521,222339,0
14026,260820,0
14528,268919,0
15029,255959,0
15523,1322647,925687
16033,215460,0
16537,252853,0
17036,437211,40251
17533,1145467,748507
18031,1064523,667563
18542,329263,0
19045,409981,13021
19551,252853,0
20055,256139,0
20559,277153,0
21059,277119,0
21564,228420,0
22016,239760,0
22514,1242576,845616
23022,358211,0
23525,255406,0
24025,354410,0
24531,238140,0
25033,313431,0
25537,284764,0
26041,291722,0
26541,326529,0
27036,1874161,1477201
27547,424200,27240
28048,517439,120479
28555,263834,0
29054,567369,170409
29556,919286,522326
30062,359073,0
30568,273684,0
31021,252720,0
31525,310764,0
32025,371906,0
32523,1401674,1004714
33032,497957,100997
33536,293530,0
34040,233413,0
34545,277020,0
35045,343852,0
35554,273297,0
36055,257846,0
36551,642115,245155
,,
,,
