Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
40,1196580,487644
497,703145,0
991,1397860,688924
1493,2413917,1704981
1995,3833955,3125019
2497,3836699,3127763
2999,2522830,1813894
3509,1758331,1049395
4012,1831968,1123032
4511,2248117,1539181
5012,1325284,616348
5514,2016362,1307426
6015,2840511,2131575
6518,1468328,759392
7024,1534894,825958
7524,1704297,995361
8025,3315119,2606183
8527,3020193,2311257
9030,2557820,1848884
9536,1641095,932159
9991,1344006,635070
10493,1121652,412716
11000,481178,0
11506,763589,54653
12006,516555,0
12505,912027,203091
13010,266641,0
13514,278150,0
14017,181084,0
14518,217255,0
15022,211846,0
15524,420290,0
16028,202760,0
16531,196510,0
17031,198712,0
17538,334214,0
18039,183073,0
18546,307625,0
19046,1114427,405491
19550,144103,0
20052,228263,0
20505,150773,0
21009,229379,0
21513,176371,0
22018,177254,0
22518,604329,0
23024,250024,0
23528,403795,0
24032,220930,0
24536,224758,0
25040,153828,0
25542,173758,0
26048,237349,0
26550,190409,0
27048,694834,0
27557,613560,0
28057,194071,0
28511,578702,0
29019,868039,159103
29519,174547,0
30023,279491,0
30526,191247,0
31030,251216,0
31533,137925,0
32037,217745,0
32539,482851,0
33045,245290,0
33547,224117,0
34050,215192,0
34554,184111,0
35060,265331,0
35562,237029,0
36064,183499,0
36562,513003,0
,,
,,
