Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
42,1555812,736865
495,1828026,1009079
991,2216299,1397352
1499,3932748,3113801
2001,3764646,2945699
2507,3449762,2630815
3006,4184655,3365708
3506,3442920,2623973
4004,2929696,2110749
4512,1009050,190103
5032,105538,0
5526,620415,0
6043,80181,0
6549,67278,0
7050,65318,0
7542,974342,155395
8044,509080,0
8516,68974,0
9020,60963,0
9525,60963,0
10032,60963,0
10536,69618,0
11044,96408,0
11543,315187,0
12036,542308,0
12539,600229,0
13044,216467,0
13558,43545,0
14064,65318,0
14564,60963,0
15067,62705,0
15520,55738,0
16024,63767,0
16526,72182,0
17031,72285,0
17535,65318,0
18041,71414,0
18526,364808,0
19035,153508,0
19549,184833,0
20062,92396,0
20568,65318,0
21072,77511,0
21578,67931,0
22081,71189,0
22534,84416,0
23037,89842,0
23539,68401,0
24047,70683,0
24552,79227,0
25055,71884,0
25560,63576,0
26066,93595,0
26571,61834,0
27073,99312,0
27582,84944,0
28092,78137,0
28593,89842,0
29101,83798,0
29554,84547,0
30064,87109,0
30568,84547,0
31074,83118,0
31557,1437370,618423
32079,100575,0
32592,135020,0
33090,97846,0
33598,79960,0
34100,125017,0
34606,86181,0
35063,69672,0
35569,80123,0
36070,81934,0
36555,726662,0
,,
,,
,,
