Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
13,999517,533641
495,937235,471359
991,1630561,1164685
1497,1567139,1101263
2002,2997752,2531876
2500,3261990,2796114
3006,1373365,907489
3504,1519993,1054117
4009,1879511,1413635
4512,1264572,798696
5044,126961,0
5550,59360,0
6044,252856,0
6517,66797,0
7025,53194,0
7533,36177,0
8040,20901,0
8548,39136,0
9041,487566,21690
9562,73821,0
10069,85448,0
10528,54078,0
11032,106665,0
11507,723116,257240
12014,156623,0
12516,105000,0
13031,15687,0
13533,15676,0
14037,39191,0
14541,19160,0
15042,32223,0
15547,20901,0
16049,51946,0
16553,33965,0
17062,25256,0
17566,20030,0
18070,27869,0
18574,22643,0
19031,26127,0
19534,21772,0
20041,29611,0
20548,23514,0
21055,37718,0
21560,30971,0
22062,35707,0
22567,27869,0
23071,43144,0
23580,29009,0
24093,39191,0
24545,63244,0
25047,30481,0
25553,29611,0
26062,40131,0
26566,24385,0
27068,29611,0
27579,23514,0
28085,30481,0
28596,33618,0
29051,38320,0
29537,656524,190648
30044,857887,392011
30564,964326,498450
31066,1112994,647118
31567,1090437,624561
32071,1113951,648075
32581,1089949,624073
33069,798923,333047
33589,1080231,614355
34091,1099146,633270
34602,1100017,634141
35109,1095009,629133
35561,1107855,641979
36066,1091308,625432
36563,862123,396247
,,
,,
,,
