Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,1372244,773448
501,744427,145631
1006,1495344,896548
1500,1617035,1018239
2003,3526490,2927694
2507,3612150,3013354
3007,3434660,2835864
3513,2777685,2178889
4017,1910865,1312069
4526,669620,70824
5058,90650,0
5572,35506,0
6022,57017,0
6528,94357,0
7040,47900,0
7549,43545,0
8054,68608,0
8563,58358,0
9050,606333,7537
9526,35544,0
10030,63922,0
10536,36578,0
11051,46975,0
11534,516246,0
12035,662452,63656
12540,250864,0
13042,135234,0
13555,34288,0
14060,47029,0
14559,16547,0
15059,89824,0
15565,21772,0
16068,17418,0
16571,26998,0
17025,20030,0
17530,34836,0
18024,380014,0
18540,23526,0
19047,38320,0
19550,33965,0
20056,35707,0
20562,34836,0
21072,31152,0
21570,38320,0
22070,33094,0
22577,20030,0
23082,29611,0
23587,26127,0
24050,187316,0
24546,27869,0
25050,40171,0
25558,33802,0
26071,25964,0
26580,57725,0
27086,37919,0
27597,35680,0
28050,41803,0
28559,43545,0
29065,44886,0
29577,42647,0
30077,39191,0
30573,224415,0
31084,453081,0
31572,1090829,492033
32097,1100756,501960
32600,1083469,484673
33062,1117573,518777
33561,1089566,490770
34071,1083469,484673
34577,972071,373275
35076,1159322,560526
35591,1084340,485544
36099,1090036,491240
36591,1541222,942426
,,
,,
