Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
26,1112549,739160
492,2180242,1806853
996,1595819,1222430
1499,1511540,1138151
2000,2902278,2528889
2502,3119263,2745874
3005,2993650,2620261
3506,2065388,1691999
4019,1446100,1072711
4543,92545,0
5035,620389,247000
5557,70433,0
6062,45156,0
6502,457324,83935
7008,1237581,864192
7505,1087897,714508
8008,1113080,739691
8517,1090594,717205
9023,1126677,753288
9528,1113238,739849
10032,1532670,1159281
10538,1104371,730982
11041,1931845,1558456
11543,1421553,1048164
12047,1198440,825051
12548,1308447,935058
12999,1120677,747288
13508,131421,0
14009,45333,0
14526,27044,0
15031,20030,0
15533,26998,0
16034,22643,0
16536,448029,74640
17051,31216,0
17555,24385,0
18059,26127,0
18565,29611,0
19071,26127,0
19576,21772,0
20032,30971,0
20534,22643,0
21041,30481,0
21553,27869,0
22052,33094,0
22559,31352,0
23062,27869,0
23571,25256,0
24071,83483,0
24579,33094,0
25085,40061,0
25548,48308,0
26058,28740,0
26538,688329,314940
27051,867581,494192
27553,788710,415321
28078,19171,0
28587,40061,0
29093,41815,0
29550,37449,0
30056,65187,0
30567,39260,0
31077,44485,0
31584,39661,0
32096,37449,0
32600,42674,0
33109,36578,0
33560,41402,0
34069,29210,0
34580,32894,0
35093,31352,0
35597,37449,0
36107,34227,0
36606,506790,133401
,,
,,
,,
