Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
79,595727,774
496,658086,63133
987,1397513,802560
1492,1994113,1399160
1999,1594969,1000016
2522,468724,0
3011,937911,342958
3511,1607909,1012956
4006,1906454,1311501
4509,2740510,2145557
5013,1793751,1198798
5516,1011914,416961
6020,1773228,1178275
6522,2336621,1741668
7034,1812512,1217559
7551,1173808,578855
8070,129893,0
8517,47969,0
9008,381256,0
9537,39202,0
10036,137865,0
10546,144594,0
11040,428280,0
11539,437218,0
12073,51252,0
12512,219974,0
13005,312149,0
13507,101526,0
14014,352286,0
14535,27903,0
15041,27869,0
15538,60832,0
16042,20901,0
16545,22371,0
17049,37449,0
17549,45757,0
18057,48771,0
18558,28740,0
19067,32931,0
19567,44285,0
20069,26127,0
20579,33094,0
21034,42273,0
21544,30481,0
22044,31352,0
22552,43545,0
23058,34836,0
23563,31352,0
24070,50621,0
24579,32223,0
25078,42543,0
25582,38320,0
26048,41912,0
26549,41259,0
27056,31152,0
27566,36578,0
28079,44117,0
28580,29611,0
29093,38320,0
29596,40061,0
30058,33965,0
30563,33094,0
31072,31109,0
31583,44416,0
32089,35707,0
32599,29474,0
33106,46027,0
33562,32713,0
34072,44716,0
34578,44416,0
35086,41202,0
35594,40932,0
36103,42743,0
36608,449114,0
,,
,,
