Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
5,1104187,868580
490,1283272,1047665
1011,881486,645879
1500,1505545,1269938
1999,2836278,2600671
2520,1068203,832596
3012,639889,404282
3513,900459,664852
4033,1331266,1095659
4515,2076596,1840989
5018,2300631,2065024
5520,1421638,1186031
6041,832864,597257
6529,1458793,1223186
7043,1248888,1013281
7540,2758669,2523062
8031,2003700,1768093
8483,1948478,1712871
8993,901230,665623
9505,59379,0
10024,201856,0
10533,99467,0
11037,95823,0
11545,61972,0
12029,787654,552047
12533,167520,0
13036,82636,0
13554,89372,0
14048,42403,0
14556,105972,0
15061,34435,0
15562,46897,0
16068,21772,0
16516,34435,0
17025,39055,0
17528,34836,0
18032,56277,0
18519,194493,0
19043,21772,0
19548,53934,0
20054,30106,0
20559,40932,0
21064,47637,0
21571,48708,0
22027,75375,0
22531,58758,0
23038,61171,0
23543,48708,0
24047,96076,0
24553,24385,0
25061,51121,0
25567,62042,0
26078,25256,0
26585,35326,0
27041,46158,0
27549,35506,0
28059,51383,0
28565,78353,0
29068,45811,0
29586,47464,0
30083,31352,0
30591,52392,0
31053,36578,0
31562,29611,0
32069,50782,0
32580,36377,0
33085,40585,0
33593,39191,0
34083,720516,484909
34600,33094,0
35061,58959,0
35566,41872,0
36080,28740,0
36588,27869,0
,,
,,
,,
