Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,892598,0
473,1200755,207852
970,2336896,1343993
1471,2744122,1751219
1972,4105124,3112221
2474,3592576,2599673
2970,4119170,3126267
3474,4504506,3511603
3981,2342939,1350036
4487,1050026,57123
4986,1567019,574116
5487,2819969,1827066
5990,2728814,1735911
6495,2688557,1695654
7014,1958850,965947
7500,963349,0
8003,921278,0
8506,948205,0
9001,1185548,192645
9501,1414176,421273
10009,1447866,454963
10510,1613769,620866
11012,1046833,53930
11519,912198,0
12016,1331277,338374
12519,1336378,343475
13019,953465,0
13521,1089854,96951
13973,1071536,78633
14474,939125,0
14975,992979,76
15476,1422400,429497
15981,883204,0
16479,910601,0
16985,695499,0
17485,799387,0
17996,670168,0
18490,679248,0
18991,509076,0
19492,699005,0
19994,573607,0
20498,559267,0
21002,623798,0
21512,566280,0
22008,569787,0
22505,577114,0
23010,668572,0
23522,611211,0
24022,487566,0
24527,557357,0
25029,645308,0
25531,539510,0
26033,573607,0
26534,514336,0
26983,638138,0
27493,559267,0
27987,551940,0
28502,559267,0
29001,534093,0
29504,618381,0
30008,595117,0
30510,571697,0
31015,555603,0
31515,566437,0
32009,663155,0
32521,666818,0
33024,510829,0
33528,616471,0
34031,575203,0
34531,552097,0
35041,548433,0
35539,591454,0
36043,568190,0
36539,648658,0
37037,1256268,263365
,,
,,
