Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
63,1008036,634064
543,896635,522663
1040,1235023,861051
1491,1945097,1571125
1997,3347237,2973265
2492,2381004,2007032
2999,2708185,2334213
3500,3785263,3411291
4007,2995813,2621841
4509,2587998,2214026
5021,1791135,1417163
5515,1554561,1180589
6033,589949,215977
6544,1108737,734765
7055,162296,0
7551,287667,0
8054,160876,0
8567,87229,0
9069,112051,0
9523,68141,0
10041,84627,0
10542,38320,0
11052,31152,0
11557,275269,0
12039,694496,320524
12542,270480,0
13049,85662,0
13550,86805,0
14058,181022,0
14570,20300,0
15073,34836,0
15576,33983,0
16075,25256,0
16578,29611,0
17086,18289,0
17536,59412,0
18044,32223,0
18549,27869,0
19054,39680,0
19556,32223,0
20066,36647,0
20571,38389,0
21078,82073,0
21589,37041,0
22091,33094,0
22552,25256,0
23050,55738,0
23553,36524,0
24045,372687,0
24561,34836,0
25062,35707,0
25569,27869,0
26079,34836,0
26589,39331,0
27089,42543,0
27605,24385,0
28053,34836,0
28557,26005,0
29070,25256,0
29580,21772,0
30089,39260,0
30600,26127,0
31090,842407,468435
31562,27021,0
32070,48771,0
32582,32023,0
33090,36177,0
33594,41803,0
34102,64855,0
34608,207385,0
35118,26998,0
35574,63113,0
36085,63113,0
36573,745015,371043
,,
,,
,,
