Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
39,667530,218509
497,774058,325037
998,1639427,1190406
1502,1972286,1523265
2003,2584534,2135513
2505,2796021,2347000
3010,1213226,764205
3537,1335630,886609
4042,200794,0
4551,45438,0
5057,49241,0
5566,166364,0
6006,322013,0
6531,75752,0
7035,26998,0
7543,40944,0
8054,49641,0
8560,47780,0
9079,26127,0
9526,134673,0
10012,387185,0
10527,183037,0
11048,28751,0
11559,49780,0
12068,42783,0
12550,620134,171113
13048,372750,0
13553,151118,0
14053,59844,0
14567,17418,0
15071,27869,0
15523,31352,0
16027,21772,0
16530,15050,0
17033,30481,0
17536,24385,0
18041,38320,0
18546,31352,0
19052,34836,0
19560,88782,0
20062,36177,0
20570,29611,0
21074,29611,0
21577,36578,0
22089,57807,0
22544,28359,0
23043,52254,0
23550,30182,0
24053,48934,0
24555,63179,0
25064,29611,0
25568,29611,0
26074,33965,0
26578,52254,0
27089,53934,0
27550,37449,0
28058,53063,0
28568,47167,0
29075,65055,0
29582,53263,0
30093,61841,0
30599,59159,0
31110,38320,0
31545,935618,486597
32068,40331,0
32560,609457,160436
33083,43826,0
33596,35306,0
34101,31352,0
34609,42073,0
35114,39661,0
35575,34836,0
36083,33666,0
36565,582019,132998
,,
,,
,,
