Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
53,633750,32338
500,1196562,595150
1001,1283660,682248
1502,2193113,1591701
2010,3902773,3301361
2507,4065161,3463749
3009,4501655,3900243
3505,3941123,3339711
4008,1750830,1149418
4515,1108726,507314
5024,1153177,551765
5549,113488,0
6066,30481,0
6567,64385,0
7012,534093,0
7521,146376,0
8051,18088,0
8558,41803,0
9049,219974,0
9550,457306,0
10065,87671,0
10527,61753,0
11040,24385,0
11550,72595,0
12032,792216,190804
12532,403097,0
13035,111208,0
13536,61870,0
14053,40154,0
14556,31822,0
15074,26617,0
15560,30481,0
16063,20901,0
16566,38458,0
17056,200762,0
17525,38320,0
18031,30481,0
18536,42142,0
19043,43568,0
19548,27668,0
20051,37939,0
20561,24249,0
21070,36823,0
21569,39191,0
22074,27381,0
22584,39191,0
23039,41001,0
23544,35435,0
24050,52254,0
24555,34836,0
25060,27869,0
25567,33965,0
26068,22643,0
26573,68670,0
27081,38119,0
27587,26998,0
28104,30987,0
28557,34435,0
29069,31152,0
29585,27668,0
30091,38401,0
30593,71152,0
31104,37919,0
31612,31352,0
32066,51955,0
32574,40932,0
33083,45356,0
33589,32023,0
34096,34836,0
34604,28740,0
35116,53058,0
35576,30481,0
36083,29611,0
36570,656711,55299
,,
,,
,,
