Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
16,1147520,840224
498,912798,605502
1003,470047,162751
1502,2191851,1884555
2011,3398015,3090719
2506,1971321,1664025
3009,2091437,1784141
3511,2955994,2648698
4014,5046593,4739297
4516,3894841,3587545
5019,2952295,2644999
5521,2181917,1874621
6030,1499804,1192508
6532,1322633,1015337
6989,1134488,827192
7496,1124161,816865
7997,1366936,1059640
8504,1192237,884941
9011,1095819,788523
9516,1141264,833968
10020,1157413,850117
10526,1124717,817421
11030,1111496,804200
11533,1806222,1498926
12035,1395680,1088384
12544,352100,44804
13043,206834,0
13559,20924,0
14063,40061,0
14568,57480,0
15068,20030,0
15571,26998,0
16024,26127,0
16528,34836,0
17034,47029,0
17539,35707,0
18032,116582,0
18549,21772,0
19056,18289,0
19565,25012,0
20067,29611,0
20571,18289,0
21076,30481,0
21580,21772,0
22034,33965,0
22541,38211,0
23042,65066,0
23553,19160,0
24059,41826,0
24566,33094,0
25071,36847,0
25579,23514,0
26087,37205,0
26594,40061,0
27098,52472,0
27550,49785,0
28059,35306,0
28571,32223,0
29080,38119,0
29586,28740,0
30094,27869,0
30602,63465,0
31108,30951,0
31567,59692,0
32066,102781,0
32576,24385,0
33094,45086,0
33593,57217,0
34101,26998,0
34609,55475,0
35116,59830,0
35570,43545,0
36080,22643,0
36576,250680,0
,,
,,
,,
