Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
53,480181,0
502,777829,224623
996,1667633,1114427
1500,2165105,1611899
2001,1092246,539040
2514,1323316,770110
3023,297099,0
3521,373738,0
4035,59411,0
4540,39202,0
5047,45356,0
5502,175986,0
6009,115135,0
6518,49699,0
7028,54042,0
7536,47063,0
8043,36601,0
8547,392444,0
9058,21807,0
9513,45321,0
10022,40130,0
10529,73202,0
11034,548276,0
11532,301558,0
12036,127829,0
12537,38415,0
13041,18357,0
13543,28797,0
14047,22689,0
14549,31456,0
15053,34882,0
15555,46341,0
16058,36670,0
16515,52323,0
17020,41907,0
17525,47969,0
18031,28785,0
18538,43648,0
19043,41895,0
19550,47132,0
20054,43660,0
20559,34011,0
21064,54197,0
21570,45383,0
22025,39282,0
22532,38400,0
23037,47980,0
23542,40648,0
24048,69820,0
24554,50558,0
25060,29656,0
25564,41861,0
26071,61170,0
26577,45356,0
27035,62900,0
27535,48862,0
28043,41872,0
28550,56746,0
29057,52369,0
29563,40978,0
30066,619977,66771
30574,88214,0
31082,48003,0
31586,106343,0
32040,64585,0
32544,361494,0
33051,34859,0
33557,56746,0
34063,54924,0
34567,43591,0
35073,54134,0
35582,50662,0
36086,46250,0
36584,581309,28103
,,
,,
