Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
39,370031,0
502,751986,202109
997,1605546,1055669
1504,2315092,1765215
2007,1975282,1425405
2514,1010506,460629
3028,1099043,549166
3536,1107855,557978
4041,1109597,559720
4543,1172517,622640
5048,1110468,560591
5545,1424877,875000
6054,1278118,728241
6562,1116163,566286
7016,1139346,589469
7521,1103500,553623
8013,751290,201413
8537,40331,0
9051,30481,0
9553,51441,0
10068,27869,0
10577,58841,0
11029,45396,0
11511,537912,0
12015,175774,0
12518,50142,0
13033,26173,0
13538,18289,0
14036,29611,0
14539,19160,0
15046,19160,0
15546,32332,0
16048,19160,0
16554,29611,0
17061,39789,0
17564,23514,0
18074,32223,0
18529,40061,0
19038,26998,0
19545,27869,0
20044,19160,0
20550,33094,0
21059,24385,0
21569,29611,0
22066,28740,0
22571,37472,0
23079,38320,0
23585,24385,0
24073,838744,288867
24573,1377626,827749
25044,114720,0
25558,55675,0
26062,37718,0
26572,29611,0
27076,38119,0
27582,64115,0
28094,50542,0
28598,33564,0
29103,53126,0
29559,29611,0
30072,29611,0
30571,72504,0
31075,29611,0
31562,824403,274526
32094,26005,0
32599,60256,0
33110,35987,0
33613,37832,0
34069,47029,0
34579,41603,0
35083,33094,0
35593,32693,0
36106,45556,0
36590,419599,0
,,
,,
