Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,439917,0
493,765289,192859
983,1462744,890314
1495,1859841,1287411
2010,1319647,747217
2521,415847,0
3026,228026,0
3531,71627,0
4032,1095388,522958
4538,1113951,541521
5037,1025836,453406
5556,83545,0
6002,240793,0
6517,36589,0
7035,49522,0
7547,28740,0
8049,60092,0
8557,31352,0
9050,451715,0
9524,22643,0
10031,68539,0
10537,59494,0
11046,116315,0
11525,392532,0
12025,161429,0
12534,110259,0
13054,19416,0
13552,26998,0
14060,27869,0
14558,20030,0
15064,17418,0
15565,31352,0
16062,24385,0
16567,33094,0
17073,24385,0
17528,33094,0
18031,48708,0
18537,51052,0
19042,40932,0
19548,41803,0
20055,30481,0
20557,30481,0
21064,27869,0
21567,34836,0
22074,35707,0
22581,26127,0
23084,42674,0
23536,27869,0
24042,53561,0
24547,41803,0
25053,26127,0
25564,63113,0
26072,32223,0
26584,57017,0
27091,37117,0
27552,35306,0
28061,33965,0
28569,41803,0
29077,36197,0
29581,45957,0
30088,31352,0
30597,41001,0
31100,32223,0
31596,1097024,524594
32064,55452,0
32555,388986,0
33084,47298,0
33589,57742,0
34102,30481,0
34611,92862,0
35067,35603,0
35574,34836,0
36082,30481,0
36566,808450,236020
,,
,,
