Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
42,424811,72505
492,960792,608486
1004,903431,551125
1498,1986116,1633810
2014,2258579,1906273
2508,2287260,1934954
3032,315211,0
3534,289169,0
4033,199037,0
4533,176580,0
5051,218319,0
5555,213563,0
6062,49641,0
6516,103783,0
7030,26998,0
7523,254050,0
8047,55844,0
8561,56007,0
9046,380014,27708
9522,31244,0
10033,44285,0
10541,29611,0
11051,31822,0
11556,50181,0
12040,1340807,988501
12543,454110,101804
13048,84779,0
13550,59844,0
14063,30481,0
14567,19160,0
15071,29828,0
15576,23514,0
16031,28740,0
16534,21772,0
17040,22643,0
17542,73225,0
18049,32223,0
18543,889091,536785
19047,831730,479424
19546,853241,500935
20066,39592,0
20573,62173,0
21080,17418,0
21584,35306,0
22089,49911,0
22547,44015,0
23052,35707,0
23561,39517,0
24070,61502,0
24570,28740,0
25073,23514,0
25577,31352,0
26089,40061,0
26595,43545,0
27064,51280,0
27563,38389,0
28074,66597,0
28577,27869,0
29088,36578,0
29599,36578,0
30101,33965,0
30606,37048,0
31068,33965,0
31573,35306,0
32058,1046833,694527
32585,41803,0
33087,158640,0
33599,25256,0
34114,47029,0
34617,50582,0
35088,35544,0
35587,36578,0
36090,38790,0
36599,34292,0
37091,803050,450744
,,
,,
