Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
55,448592,0
505,529194,32311
1007,2112860,1615977
1508,3374830,2877947
2006,2644535,2147652
2507,3224671,2727788
3009,2474716,1977833
3511,1080747,583864
4036,1464526,967643
4537,440105,0
5061,52489,0
5561,86323,0
6068,75460,0
6575,42534,0
7078,38320,0
7534,145030,0
8025,308805,0
8556,22278,0
9060,69683,0
9565,56655,0
10081,43545,0
10539,74504,0
11048,100214,0
11560,74315,0
12037,566652,69769
12539,156676,0
13042,61597,0
13560,13934,0
14064,28740,0
14563,20030,0
15068,26998,0
15566,20901,0
16069,18289,0
16571,20901,0
17077,27869,0
17583,21772,0
18038,28740,0
18543,33094,0
19046,34836,0
19554,33094,0
20056,33965,0
20563,33965,0
21067,29611,0
21572,23514,0
22079,26998,0
22585,18289,0
23089,34836,0
23596,29611,0
24051,38320,0
24556,30481,0
25059,31352,0
25566,40932,0
26066,254337,0
26594,89494,0
27100,115282,0
27614,32235,0
28069,56678,0
28579,29611,0
29082,48771,0
29586,34636,0
30095,31352,0
30602,46158,0
31093,587947,91064
31621,279962,0
32081,40084,0
32569,344103,0
33085,31352,0
33603,29338,0
34105,46893,0
34606,40061,0
35119,48961,0
35607,415865,0
36134,22533,0
36575,143301,0
,,
,,
