Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,1181856,559960
503,619248,0
1001,1064841,442945
1503,1324068,702172
2011,2699840,2077944
2501,3091618,2469722
3009,2686829,2064933
3510,3249509,2627613
4016,4037572,3415676
4516,2080428,1458532
5026,1190502,568606
5530,30504,0
6063,37460,0
6560,276128,0
7021,60257,0
7530,77759,0
8036,102441,0
8547,28740,0
9054,67671,0
9568,58454,0
10024,64989,0
10527,31109,0
11041,42674,0
11549,51383,0
12033,750155,128259
12537,144670,0
13041,73324,0
13558,16570,0
14059,40061,0
14560,26127,0
15063,28359,0
15565,30481,0
16068,27869,0
16569,17418,0
17022,145609,0
17530,36578,0
18033,38320,0
18541,24385,0
19046,26998,0
19553,22752,0
20055,49098,0
20563,31352,0
21068,33094,0
21575,26998,0
22080,46897,0
22586,24385,0
23041,37449,0
23543,44416,0
24046,43545,0
24553,33094,0
25040,494736,0
25560,39191,0
26080,50651,0
26584,39661,0
27093,48934,0
27547,37449,0
28054,46427,0
28562,24385,0
29070,30481,0
29582,37449,0
30092,34435,0
30598,49510,0
31106,24385,0
31569,42674,0
32070,48771,0
32580,32223,0
33090,41872,0
33593,61502,0
34098,59159,0
34606,45323,0
35109,40061,0
35567,47900,0
36077,47900,0
36586,30481,0
37084,819418,197522
,,
,,
,,
