Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
36,537785,2617
498,700247,165079
1003,920035,384867
1501,3439067,2903899
2017,2281064,1745896
2530,54936,0
3037,57217,0
3542,50651,0
4038,487566,0
4546,148216,0
5015,28957,0
5522,59222,0
6015,199480,0
6534,91521,0
7049,31352,0
7556,28740,0
8070,32894,0
8568,39191,0
9021,27869,0
9532,47911,0
10034,43144,0
10542,39191,0
11050,39953,0
11552,87038,0
12059,92340,0
12549,573837,38669
13054,141734,0
13557,83571,0
14072,12192,0
14527,19160,0
15025,24113,0
15528,31951,0
16034,24385,0
16538,37518,0
17037,20030,0
17539,39980,0
18045,22643,0
18549,29611,0
19054,31352,0
19560,33094,0
20067,60092,0
20568,41803,0
21076,40061,0
21582,34836,0
22035,48771,0
22543,19160,0
23047,37286,0
23551,30481,0
24056,30481,0
24562,33094,0
25060,170142,0
25570,59222,0
26077,25256,0
26590,32223,0
27047,38965,0
27534,510827,0
28064,20901,0
28568,33965,0
29075,49911,0
29583,43144,0
30092,25256,0
30601,49241,0
31057,35306,0
31541,1093360,558192
32069,35190,0
32559,292428,0
33083,53038,0
33589,68760,0
34094,57950,0
34605,31352,0
35112,40732,0
35575,54042,0
36082,25256,0
36572,431847,0
,,
,,
,,
