Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,404640,0
498,656197,0
997,1221965,491784
1493,3133984,2403803
2001,3098908,2368727
2500,1831574,1101393
3009,1226427,496246
3531,114514,0
4042,55807,0
4549,60774,0
5060,37558,0
5517,83503,0
6013,181816,0
6528,55036,0
7049,44416,0
7543,71622,0
8037,437375,0
8557,37730,0
9049,645151,0
9524,43213,0
10037,61834,0
10540,48771,0
11043,100431,0
11554,179255,0
12031,470126,0
12535,163881,0
13041,98259,0
13554,17429,0
14059,32332,0
14563,30481,0
15063,26998,0
15568,21772,0
16069,29611,0
16572,26998,0
17030,50131,0
17540,27503,0
18040,35707,0
18539,55080,0
19051,41286,0
19559,34836,0
20063,34836,0
20568,26998,0
21072,34836,0
21579,63714,0
22086,26127,0
22541,26726,0
23046,47029,0
23553,24385,0
24052,63604,0
24558,26998,0
25064,40061,0
25573,37449,0
26081,40034,0
26575,243180,0
27097,42266,0
27598,63737,0
28055,51166,0
28564,32223,0
29071,82543,0
29578,106728,0
30084,47167,0
30595,50450,0
31103,43545,0
31592,889091,158910
32065,41803,0
32561,433712,0
33085,42130,0
33585,133470,0
34096,37919,0
34608,30481,0
35065,47499,0
35579,27869,0
36084,40061,0
36575,372163,0
,,
,,
,,
