Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
45,364266,0
496,859657,384874
991,1555956,1081173
1495,2265440,1790657
1997,3242243,2767460
2499,3239810,2765027
3013,711009,236226
3519,41861,0
4052,53502,0
4541,345856,0
5059,29611,0
5565,78520,0
6008,199480,0
6533,43545,0
7041,33977,0
7542,63180,0
8032,630968,156185
8563,20030,0
9071,74635,0
9525,57487,0
10033,60701,0
10545,33094,0
11056,39055,0
11557,154310,0
12030,26127,0
12513,807907,333124
13016,118812,0
13521,53649,0
14043,17783,0
14538,19160,0
15040,17418,0
15541,27869,0
16046,25256,0
16552,25256,0
17049,26127,0
17555,30481,0
18060,37449,0
18564,43213,0
19070,31352,0
19580,36212,0
20079,27869,0
20582,26998,0
21041,21391,0
21527,587947,113164
22034,30516,0
22554,20030,0
23059,33965,0
23564,17418,0
24069,38320,0
24576,35435,0
25077,28740,0
25589,38429,0
26088,34836,0
26549,44485,0
27059,28740,0
27571,26127,0
28074,56664,0
28581,33965,0
29087,42674,0
29596,29611,0
30104,32223,0
30619,40306,0
31078,63714,0
31559,1290616,815833
32082,26608,0
32569,433869,0
33097,47837,0
33597,72900,0
34108,52192,0
34618,28740,0
35073,29611,0
35580,35707,0
36093,32120,0
36578,571100,96317
,,
,,
