Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,1183502,843816
500,886683,546997
999,1467051,1127365
1501,2390437,2050751
2004,3766367,3426681
2507,2274948,1935262
3015,819894,480208
3525,854684,514998
4029,1594557,1254871
4526,157713,0
5027,678502,338816
5540,46185,0
6016,37188,0
6532,51989,0
7029,37460,0
7536,34034,0
8042,34836,0
8549,83144,0
9049,48909,0
9566,100643,0
10033,21500,0
10541,34836,0
11041,36578,0
11549,56277,0
12060,49641,0
12556,107179,0
13047,548311,208625
13551,160335,0
14055,90311,0
14569,14805,0
15072,20901,0
15527,25256,0
16029,26998,0
16534,15676,0
17036,29611,0
17541,24385,0
18044,42674,0
18547,25256,0
19052,52392,0
19557,23514,0
20062,178035,0
20572,29338,0
21071,43545,0
21576,30481,0
22080,26127,0
22543,37939,0
23047,38320,0
23548,31352,0
24053,69184,0
24558,24385,0
25063,28740,0
25567,35707,0
26078,30256,0
26582,28740,0
27097,37449,0
27557,41123,0
28063,53996,0
28569,53533,0
29074,34732,0
29583,39191,0
30094,33163,0
30602,29611,0
31056,64385,0
31561,92855,0
32081,30281,0
32593,26797,0
33098,40531,0
33606,48038,0
34111,28740,0
34571,35027,0
35085,56377,0
35586,41803,0
36095,33965,0
36598,94687,0
,,
,,
