Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,1327608,795034
497,986758,454184
997,1611541,1078967
1501,1718886,1186312
2006,3048737,2516163
2499,2140953,1608379
3007,2727880,2195306
3531,428674,0
4015,1817030,1284456
4537,1270620,738046
5025,1703871,1171297
5534,107532,0
6061,57807,0
6515,44909,0
7024,60677,0
7532,41402,0
8041,56077,0
8546,34836,0
9043,422150,0
9550,262858,0
10065,58288,0
10522,39349,0
11032,78859,0
11536,66952,0
12018,970906,438332
12523,104154,0
13025,80610,0
13540,12192,0
14045,52254,0
14546,24385,0
15052,20901,0
15549,26127,0
16057,24385,0
16554,16547,0
17049,289246,0
17570,18643,0
18071,45757,0
18528,34836,0
19033,51052,0
19543,48250,0
20039,52446,0
20549,20901,0
21054,31352,0
21558,61102,0
22063,28740,0
22569,20901,0
23074,24385,0
23566,530586,0
24083,33106,0
24540,31352,0
25043,20901,0
25549,33094,0
26063,44485,0
26573,33584,0
27075,71570,0
27585,32223,0
28090,176916,0
28578,948383,415809
29023,766177,233603
29552,1111653,579079
30059,1084340,551766
30566,1109815,577241
31073,1090437,557863
31569,1093920,561346
32087,992374,459800
32580,1088695,556121
33094,1108795,576221
33589,1092178,559604
34100,1079986,547412
34559,1098983,566409
35050,956005,423431
35551,70773,0
36079,50345,0
36565,514771,0
,,
,,
,,
