Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,520254,0
499,919514,367462
999,1749829,1197777
1511,2388174,1836122
2009,2698513,2146461
2500,3516262,2964210
3004,3600747,3048695
3512,2324967,1772915
4042,547943,0
4539,344049,0
5052,42743,0
5554,94631,0
6078,575777,23725
6500,34882,0
7008,43568,0
7524,578553,26501
8042,98695,0
8546,36578,0
9053,42944,0
9563,53137,0
10069,42674,0
10527,57549,0
11041,79259,0
11516,842448,290396
12020,226987,0
12523,172959,0
13026,94753,0
13538,13063,0
14046,34592,0
14543,24385,0
15046,30481,0
15550,24855,0
16055,33094,0
16558,24385,0
17061,54731,0
17567,30330,0
18074,53194,0
18581,36177,0
19038,31352,0
19541,49241,0
20046,34836,0
20548,34836,0
21054,25256,0
21561,39191,0
22065,38320,0
22569,34836,0
23083,47579,0
23590,35707,0
24047,37449,0
24551,32223,0
25054,42944,0
25564,45356,0
26075,45156,0
26587,61009,0
27076,666348,114296
27597,74121,0
28103,59090,0
28558,39213,0
29068,79059,0
29578,30481,0
30083,58959,0
30591,55475,0
31101,37449,0
31601,195006,0
32107,47982,0
32563,148962,0
33074,29611,0
33583,75306,0
34091,45287,0
34603,45932,0
35111,37048,0
35630,52524,0
36077,37667,0
36562,622339,70287
,,
,,
,,
