Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
67,445751,0
489,820987,283954
992,1016850,479817
1497,2118749,1581716
1998,3237423,2700390
2502,2859137,2322104
3001,3972624,3435591
3505,3413911,2876878
4008,2239223,1702190
4519,838864,301831
5059,79468,0
5527,743308,206275
6041,244404,0
6560,31387,0
7026,36578,0
7533,101221,0
8041,68149,0
8542,50214,0
9058,53980,0
9570,47830,0
10030,31352,0
10538,39191,0
11040,66952,0
11548,69410,0
12028,1288752,751719
12529,896327,359294
13031,2561725,2024692
13539,2033329,1496296
14040,1958130,1421097
14546,2155260,1618227
15061,441725,0
15564,41826,0
16067,24385,0
16570,19171,0
17078,41872,0
17528,46628,0
18018,616628,79595
18518,1164904,627871
19039,112943,0
19543,56277,0
20048,60975,0
20553,38790,0
21060,25256,0
21578,52608,0
22072,66258,0
22578,56947,0
23084,63714,0
23537,37919,0
24048,31352,0
24554,40932,0
25061,40932,0
25569,34905,0
26071,27869,0
26581,92569,0
27089,81956,0
27593,75036,0
28053,41001,0
28559,84319,0
29057,87436,0
29570,40061,0
30075,35707,0
30585,29611,0
31091,31352,0
31600,66200,0
32057,68539,0
32567,72354,0
33076,36589,0
33573,165547,0
34088,42674,0
34595,44471,0
35086,330658,0
35613,48685,0
36071,45190,0
36555,548433,11400
37086,480231,0
,,
,,
,,
