Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,1148317,424929
475,1455074,731686
972,2663228,1939840
1469,3958871,3235483
1971,3750618,3027230
2474,1470369,746981
2987,1053106,329718
3498,49733,0
4003,60196,0
4510,107351,0
5014,257365,0
5519,115006,0
5974,429804,0
6485,42697,0
6992,52312,0
7497,101048,0
8002,786643,63255
8508,93325,0
9016,50593,0
9524,57549,0
9983,36601,0
10487,212216,0
10989,290408,0
11495,111568,0
11997,956527,233139
12501,277793,0
13003,85324,0
13505,75104,0
14007,250638,0
14511,86312,0
15013,43706,0
15516,45402,0
16019,24431,0
16525,75861,0
17027,260899,0
17533,442155,0
17993,367165,0
18496,49756,0
19002,54076,0
19505,165886,0
20009,165464,0
20505,1466617,743229
21010,1277164,553776
21518,114644,0
22024,62938,0
22525,142507,0
23028,244579,0
23538,420462,0
24042,389073,0
24499,62797,0
25007,45356,0
25509,180886,0
26012,423032,0
26520,146623,0
27024,56712,0
27531,49779,0
28035,42743,0
28540,82816,0
29045,210251,0
29550,462233,0
30055,428348,0
30509,61960,0
31010,86919,0
31519,1313602,590214
32022,231619,0
32526,722338,0
33033,413066,0
33540,57571,0
34045,63737,0
34548,97748,0
35051,233905,0
35558,98458,0
36014,49733,0
36513,546817,0
,,
,,
