Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,1337188,830710
500,1777835,1271357
996,2202546,1696068
1501,3796309,3289831
2018,2745410,2238932
2517,2607411,2100933
3027,1938647,1432169
3531,1287481,781003
4027,1723981,1217503
4533,281181,0
5043,273139,0
5548,114812,0
6058,46158,0
6555,138139,0
7019,31421,0
7523,123540,0
8011,1187172,680694
8534,447090,0
9052,378086,0
9550,91051,0
10062,29410,0
10560,151641,0
11055,489866,0
11571,142826,0
12004,509006,2528
12506,121404,0
13009,61870,0
13523,118054,0
14027,221940,0
14532,485812,0
15033,412379,0
15537,55745,0
16040,35375,0
16523,913637,407159
17042,205053,0
17554,138889,0
18060,364454,0
18570,27869,0
19069,88307,0
19562,236671,0
20078,175413,0
20543,72966,0
21039,36177,0
21545,41402,0
22050,27869,0
22541,348689,0
23053,259918,0
23560,466229,0
24067,400903,0
24575,47029,0
25083,24603,0
25570,271967,0
26084,240026,0
26544,117070,0
27055,30481,0
27564,44285,0
28068,33965,0
28562,221506,0
29072,279030,0
29583,441520,0
30090,407566,0
30598,42674,0
31056,47499,0
31544,1162233,655755
32056,436439,0
32568,107122,0
33078,37589,0
33584,67668,0
34090,49579,0
34583,223838,0
35097,244619,0
35607,486879,0
36062,428309,0
36549,529024,22546
,,
,,
,,
