Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
51,398435,0
499,752509,271731
1000,1367135,886357
1499,2655345,2174567
2000,2603021,2122243
2501,3848449,3367671
3004,1512143,1031365
3519,1413382,932604
4051,186947,0
4534,682400,201622
5046,1106984,626206
5545,1323482,842704
5995,1154880,674102
6513,219550,0
7026,40188,0
7533,33106,0
8032,154474,0
8549,27869,0
9042,254337,0
9566,40061,0
10027,70300,0
10538,65318,0
11040,59336,0
11546,41803,0
12051,62774,0
12558,100403,0
13038,215364,0
13541,106513,0
14041,81818,0
14561,15932,0
15060,17418,0
15562,26127,0
16065,20901,0
16567,20030,0
17069,25256,0
17521,14805,0
18030,55206,0
18535,33094,0
19028,187142,0
19545,27869,0
20052,39661,0
20553,33094,0
21059,30454,0
21563,61834,0
22067,39191,0
22572,33965,0
23078,33094,0
23534,36578,0
24040,33965,0
24544,29611,0
25049,24385,0
25541,666818,186040
26061,25256,0
26564,27869,0
27078,32223,0
27585,37449,0
28092,56947,0
28549,40932,0
29063,38483,0
29565,33094,0
30073,43144,0
30583,48199,0
31092,56678,0
31590,77511,0
32108,37177,0
32606,94913,0
33061,47568,0
33574,34836,0
34076,235807,0
34585,36377,0
35095,29230,0
35598,40061,0
36106,33564,0
36608,449272,0
,,
,,
,,
