Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
11,1203073,471893
489,1017996,286816
998,1967783,1236603
1488,2987525,2256345
1992,4566291,3835111
2493,3961135,3229955
2998,3616763,2885583
3497,2973011,2241831
4002,3178593,2447413
4503,2946237,2215057
5005,3292106,2560926
5525,2112932,1381752
6032,2108160,1376980
6513,2567565,1836385
7021,1859044,1127864
7522,1970675,1239495
8024,1381190,650010
8526,2042787,1311607
9045,1904312,1173132
9502,1691361,960181
9993,2195052,1463872
10503,2407210,1676030
11000,1490866,759686
11495,2081030,1349850
11997,1658852,927672
12506,972670,241490
13020,717587,0
13522,1208673,477493
14019,850746,119566
14522,1199172,467992
15025,1531043,799863
15524,1724481,993301
16037,788029,56849
16540,253274,0
17044,481192,0
17534,1100624,369444
18050,624289,0
18553,644421,0
19009,622960,0
19511,646095,0
20022,634309,0
20505,776275,45095
21012,1287366,556186
21509,1899727,1168547
22007,1008179,276999
22517,1303782,572602
23030,1114877,383697
23532,1012151,280971
24024,1290650,559470
24535,3262922,2531742
25041,1583779,852599
25547,656531,0
26049,999548,268368
26552,561708,0
27051,561990,0
27559,581882,0
28061,635959,0
28505,805824,74644
29009,2348977,1617797
29524,1267039,535859
30015,1300499,569319
30526,632408,0
31031,662496,0
31541,650704,0
32032,802540,71360
32531,1322897,591717
33048,609428,0
33552,620837,0
34055,300220,0
34560,378782,0
35059,628437,0
35558,698702,0
36066,669424,0
36558,1190752,459572
37024,1065415,334235
,,
,,
