Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
88,378225,0
537,1186552,702219
1033,865170,380837
1535,1874865,1390532
1987,3128489,2644156
2489,3948730,3464397
2990,3819527,3335194
3492,2541315,2056982
3996,2978211,2493878
4497,2824552,2340219
5005,1339980,855647
5523,419879,0
6015,1728623,1244290
6517,1805634,1321301
7029,1198682,714349
7523,1300499,816166
8028,1261101,776768
8541,1114822,630489
9031,1655943,1171610
9543,1266145,781812
10041,1303782,819449
10555,1783272,1298939
11058,1810734,1326401
11556,2615026,2130693
12041,2520582,2036249
12493,2092204,1607871
12996,2136068,1651735
13497,2089118,1604785
14007,2005115,1520782
14511,712027,227694
15018,1043990,559657
15524,1125981,641648
16022,1021569,537236
16529,1016644,532311
17031,1140393,656060
17535,1118306,633973
18035,1142284,657951
18541,1147210,662877
19043,1127886,643553
19547,1125273,640940
20041,1277517,793184
20553,1158762,674429
21054,1961433,1477100
21548,1274234,789901
22064,1179014,694681
22566,1126144,641811
23062,1175846,691513
23520,1125383,641050
24024,1114350,630017
24527,1127886,643553
25021,1334700,850367
25537,1151981,667648
26035,1402827,918494
26544,988657,504324
27031,1649361,1165028
27547,1187338,703005
28054,1232303,747970
28555,1336550,852217
29059,996662,512329
29561,623831,139498
30066,630798,146465
30569,612509,128176
31072,614315,129982
31561,1071943,587610
32015,1272706,788373
32528,1156240,671907
33028,1372730,888397
33540,1121027,636694
34044,1134853,650520
34532,2209478,1725145
35043,1170592,686259
35552,625572,141239
36057,613380,129047
36542,1179495,695162
,,
,,
