Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
8,1466100,593172
485,1449530,576602
981,2029410,1156482
1490,2685586,1812658
2010,1867760,994832
2515,1145694,272766
3001,3198809,2325881
3502,3434160,2561232
4004,3213072,2340144
4515,2012577,1139649
5016,2352136,1479208
5511,480573,0
6031,28740,0
6543,48204,0
7049,50593,0
7559,32023,0
8015,59361,0
8529,48471,0
9007,671764,0
9513,392444,0
10039,42485,0
10541,74466,0
11049,31352,0
11533,604350,0
12033,163434,0
12538,33527,0
13057,54033,0
13558,14805,0
14058,33094,0
14559,26127,0
15061,36823,0
15516,18289,0
16020,31352,0
16524,43545,0
17033,21772,0
17536,29611,0
18040,25256,0
18549,32223,0
19044,224999,0
19557,27869,0
20061,38320,0
20565,33094,0
21071,23514,0
21509,587947,0
22028,15676,0
22537,33965,0
23040,35707,0
23548,35707,0
24051,42697,0
24557,45287,0
25062,34836,0
25575,42142,0
26088,26998,0
26539,77048,0
27051,23514,0
27534,580777,0
28055,100770,0
28563,28740,0
29076,31352,0
29583,54065,0
30094,53063,0
30553,57217,0
31061,31352,0
31572,41838,0
32074,33094,0
32580,58758,0
33087,30481,0
33594,66597,0
34052,57618,0
34565,31352,0
35071,33965,0
35578,34836,0
36088,28468,0
36573,699731,0
,,
,,
