Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,741739,425576
495,820428,504265
989,978181,662018
1499,2861075,2544912
1993,2742494,2426331
2502,1362764,1046601
3008,2597896,2281733
3509,3447912,3131749
4014,4925928,4609765
4522,2003262,1687099
5034,238301,0
5528,691835,375672
6054,25256,0
6562,55629,0
7022,53194,0
7530,34836,0
8040,40427,0
8539,52254,0
9051,42073,0
9557,102535,0
10065,53228,0
10521,36578,0
11026,25256,0
11532,75976,0
12038,47969,0
12521,733832,417669
13025,394955,78792
13523,1072244,756081
14036,1358169,1042006
14544,1078244,762081
15053,1082598,766435
15554,1096261,780098
16056,1084340,768177
16558,935178,619015
17062,1107793,791630
17565,1104509,788346
18066,1107855,791692
18529,1091691,775528
19032,1085320,769157
19529,1088695,772532
20036,97049,0
20545,106801,0
21046,63984,0
21556,41803,0
22059,34836,0
22564,57017,0
23069,40061,0
23575,29611,0
24081,51663,0
24585,63313,0
25039,80600,0
25545,30481,0
26050,52392,0
26538,1075200,759037
27044,1891806,1575643
27545,1299724,983561
28051,953963,637800
28565,132840,0
29079,40932,0
29588,35506,0
30087,26127,0
30548,42674,0
31055,50982,0
31564,61903,0
32074,45043,0
32583,42674,0
33098,52123,0
33596,32223,0
34109,36061,0
34607,44886,0
35069,39191,0
35574,54134,0
36068,167443,0
36580,138589,0
,,
,,
,,
