Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
88,800417,86802
537,1096084,382469
987,1459322,745707
1493,1782241,1068626
2000,2880760,2167145
2495,3150087,2436472
2998,2790137,2076522
3501,2677432,1963817
4006,2756808,2043193
4514,2286954,1573339
5015,1934461,1220846
5523,649363,0
6020,2042922,1329307
6523,1383360,669745
7037,807028,93413
7546,1112479,398864
8042,583683,0
8564,27009,0
9007,318990,0
9540,83093,0
10032,187365,0
10547,28763,0
11052,50334,0
11555,59086,0
12063,56693,0
12548,619902,0
13001,150426,0
13504,30467,0
14030,37529,0
14524,24385,0
15026,25256,0
15532,42674,0
16036,20901,0
16535,33094,0
17037,34435,0
17534,329824,0
18027,144623,0
18547,21772,0
19056,22643,0
19545,301143,0
20068,28774,0
20573,21772,0
21032,58423,0
21537,34592,0
22039,31352,0
22546,56678,0
23047,58025,0
23555,22643,0
24061,54867,0
24568,29611,0
25073,31352,0
25578,31352,0
26083,26998,0
26541,42674,0
27051,24385,0
27554,61102,0
28061,56547,0
28568,34836,0
29083,33740,0
29591,41885,0
30097,49404,0
30551,67468,0
31056,50512,0
31564,32223,0
32068,42674,0
32578,46967,0
33084,61972,0
33594,34836,0
34109,45556,0
34566,42743,0
35074,27869,0
35578,46628,0
36087,41803,0
36589,497801,0
,,
,,
,,
