Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,1380920,1017951
503,1180389,817420
1011,240675,0
1497,3056495,2693526
1999,3511227,3148258
2502,2466403,2103434
3003,3396234,3033265
3504,3547119,3184150
4009,3621550,3258581
4515,2502524,2139555
5018,1525702,1162733
5526,703276,340307
6036,970315,607346
6537,1627062,1264093
7035,2478685,2115716
7543,3437262,3074293
8041,2044389,1681420
8548,2093548,1730579
9046,1117206,754237
9524,786017,423048
10001,2465449,2102480
10506,2037304,1674335
11015,1290382,927413
11516,1536616,1173647
12026,685781,322812
12513,1556367,1193398
13020,1063516,700547
13526,775452,412483
14033,546520,183551
14537,556120,193151
15030,1354515,991546
15543,1634646,1271677
16040,1624404,1261435
16548,1939677,1576708
17045,1704779,1341810
17557,1786161,1423192
18052,1679609,1316640
18562,1601463,1238494
19008,1648592,1285623
19514,1584884,1221915
20015,1665619,1302650
20521,847764,484795
21023,1309861,946892
21525,1647413,1284444
22022,2836583,2473614
22521,843687,480718
23027,706378,343409
23527,1462607,1099638
24032,1937272,1574303
24535,1685223,1322254
25034,1719320,1356351
25538,1581532,1218563
26039,1620889,1257920
26546,1732447,1369478
27052,677420,314451
27554,1629272,1266303
28052,1881979,1519010
28560,1487951,1124982
29014,847016,484047
29513,1551270,1188301
30016,1732275,1369306
30520,1731407,1368438
31029,809005,446036
31529,720473,357504
32031,1060499,697530
32539,774764,411795
33040,1540937,1177968
33553,642815,279846
34046,728913,365944
34552,778085,415116
35055,609927,246958
35556,787896,424927
36065,580965,217996
36558,1456128,1093159
37067,1301631,938662
,,
,,
