Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
11,1085249,84255
465,1190078,189084
967,1488134,487140
1471,1476571,475577
1974,1207337,206343
2475,965267,0
2976,1359380,358386
3479,1459437,458443
3982,1202897,201903
4487,1854404,853410
4980,2626483,1625489
5488,2773863,1772869
5989,3358901,2357907
6493,3140763,2139769
6985,3068949,2067955
7496,1932813,931819
7993,1238504,237510
8495,2299982,1298988
14478,2118455,1117461
14498,1736694,735700
14513,892339,0
14532,1075514,74520
14541,1932719,931725
14548,1215710,214716
15661,700445,0
15725,1035529,34535
16613,1354040,353046
16647,1957087,956093
18382,1053329,52335
20519,1471475,470481
20533,879752,0
20542,1201370,200376
20643,940721,0
21147,1559555,558561
21653,1760231,759237
22152,2298417,1297423
22662,2538050,1537056
23167,1203559,202565
23658,2677267,1676273
24162,3366438,2365444
24668,3144664,2143670
25172,3006584,2005590
25674,3498204,2497210
26176,3749103,2748109
26689,3052822,2051828
27199,2957075,1956081
27692,2256174,1255180
28194,2169529,1168535
28696,1912952,911958
29145,1918576,917582
29647,2065600,1064606
30150,1666490,665496
30650,1706831,705837
31152,1601620,600626
31654,1474030,473036
32156,1303452,302458
32660,1928755,927761
33160,1283446,282452
33677,377961,0
34179,734751,0
34689,712215,0
35187,1273268,272274
35692,864721,0
36208,385417,0
36700,845028,0
37163,411882,0
37655,993592,0
38154,857021,0
,,
,,
,,
,,
