Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
4,978168,819858
492,1073385,915075
987,1424144,1265834
1488,2212439,2054129
1992,4113628,3955318
2494,1691549,1533239
3004,1260379,1102069
3507,1775549,1617239
4013,3197340,3039030
4510,3419129,3260819
5013,3677823,3519513
5516,2618334,2460024
6018,1958686,1800376
6517,1349811,1191501
7023,1392572,1234262
7525,1461447,1303137
8031,1171032,1012722
8483,1167746,1009436
8986,1138651,980341
9489,1166122,1007812
9992,1367681,1209371
10499,1113794,955484
11002,1256300,1097990
11507,1200890,1042580
12008,1938721,1780411
12514,1878267,1719957
13019,1821072,1662762
13514,497426,339116
14019,881170,722860
14518,1212212,1053902
15021,973036,814726
15545,846286,687976
16040,1031612,873302
16550,963795,805485
17045,1046272,887962
17548,722866,564556
18042,1004330,846020
18555,664508,506198
19012,605541,447231
19516,607283,448973
20021,614251,455941
20523,1586016,1427706
21027,611638,453328
21525,677969,519659
22037,622606,464296
22536,627250,468940
23039,621218,462908
23541,612509,454199
24044,651021,492711
24539,799257,640947
25051,659614,501304
25543,772992,614682
26047,730310,572000
26557,787002,628692
27067,640652,482342
27579,1066250,907940
28014,1376910,1218600
28524,1149488,991178
29032,1142855,984545
29524,1316915,1158605
30037,612509,454199
30538,604844,446534
31041,636514,478204
31544,642094,483784
32044,681127,522817
32553,622960,464650
33042,1129515,971205
33555,626471,468161
34058,733254,574944
34562,685786,527476
35066,648789,490479
35562,2772895,2614585
36065,2786028,2627718
36567,3172832,3014522
37024,2757011,2598701
,,
,,
,,
