Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
21,1028231,506528
508,630279,108576
1004,1518123,996420
1508,3032721,2511018
2013,4155521,3633818
2535,1835615,1313912
3047,68870,0
3539,374227,0
4031,1416567,894864
4533,1946065,1424362
5038,1849867,1328164
5541,1028516,506813
6034,2700013,2178310
6542,4205298,3683595
7043,3875888,3354185
7547,3838655,3316952
7998,3191084,2669381
8506,2405278,1883575
8998,2459136,1937433
9501,2904977,2383274
10005,1737226,1215523
10508,1246132,724429
11013,935542,413839
11526,654189,132486
12056,73730,0
12531,330490,0
13033,217170,0
13534,61870,0
14040,167666,0
14552,48771,0
15058,331600,0
15561,82811,0
16067,20901,0
16573,40531,0
17076,44416,0
17531,47709,0
18018,336994,0
18520,136231,0
19020,164912,0
19527,473567,0
20039,45482,0
20544,25256,0
21050,23514,0
21557,36578,0
22062,29556,0
22568,35707,0
23080,51220,0
23529,40061,0
24036,47029,0
24544,58924,0
25047,26127,0
25550,54335,0
26061,44416,0
26572,39940,0
27078,46227,0
27583,35506,0
28088,49109,0
28548,35707,0
29031,846071,324368
29553,32894,0
30071,33983,0
30568,46158,0
31079,35707,0
31584,58959,0
32095,44416,0
32601,32023,0
33061,40660,0
33565,48444,0
34069,49441,0
34577,68728,0
35089,46757,0
35588,46158,0
36093,68138,0
36595,534103,12400
,,
,,
,,
