Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
11,868218,462503
490,1102107,696392
1005,882119,476404
1495,1869664,1463949
1998,3672234,3266519
2504,2727871,2322156
2996,1321561,915846
3501,1998338,1592623
4013,1580873,1175158
4520,396763,0
5046,73156,0
5550,68981,0
6054,40061,0
6567,59548,0
7019,82733,0
7532,33094,0
8038,42674,0
8547,46227,0
9057,404127,0
9551,163666,0
10065,56323,0
10522,51158,0
11027,43144,0
11512,652478,246763
12012,442695,36980
12514,86819,0
13015,75078,0
13531,12192,0
14037,38320,0
14538,25256,0
15045,16547,0
15543,28849,0
16051,63767,0
16549,39191,0
17054,31352,0
17560,25256,0
18048,258123,0
18568,20030,0
19075,18289,0
19516,352597,0
20034,28740,0
20541,33965,0
21046,30481,0
21551,26998,0
22057,29611,0
22561,37449,0
23066,36578,0
23570,20901,0
24077,52335,0
24583,35707,0
25038,60229,0
25542,40061,0
26054,40932,0
26561,40061,0
27069,26998,0
27576,26998,0
28083,43545,0
28593,33765,0
29114,43627,0
29559,46839,0
30067,27869,0
30573,32223,0
31075,38320,0
31568,509076,103361
32089,47780,0
32597,28539,0
33107,36578,0
33568,40689,0
34070,34435,0
34578,43545,0
35086,43545,0
35594,34836,0
36106,24385,0
36593,734994,329279
,,
,,
