Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
56,1334008,482135
485,678273,0
983,1595178,743305
1494,2813647,1961774
2000,2523873,1672000
2501,2373301,1521428
3009,2631424,1779551
3519,2566893,1715020
4022,2724635,1872762
4514,2545383,1693510
5016,2150395,1298522
5531,491610,0
6021,1670631,818758
6525,1978945,1127072
7052,697569,0
7546,977896,126023
8037,1933538,1081665
8538,340886,0
8990,271879,0
9498,131383,0
9997,169597,0
10502,438349,0
11006,208905,0
11507,983527,131654
12009,829402,0
12507,1143127,291254
13014,426148,0
13515,258263,0
14013,1120983,269110
14513,1302727,450854
15018,831568,0
15521,1185666,333793
16025,1108012,256139
16527,1189395,337522
17030,1169920,318047
17534,2289942,1438069
18037,1458619,606746
18493,1156542,304669
18998,1138095,286222
19503,1146647,294774
20010,1305051,453178
20509,1413629,561756
21020,119337,0
21524,68985,0
22029,36601,0
22537,51464,0
23038,347514,0
23550,56323,0
24052,67197,0
24506,60998,0
25013,61055,0
25518,44462,0
26024,43614,0
26533,67747,0
27038,38354,0
27545,54959,0
28050,51464,0
28558,65467,0
29014,66631,0
29520,82026,0
30026,45333,0
30532,50581,0
31037,50627,0
31544,64558,0
32050,50558,0
32557,61926,0
33062,51498,0
33569,66315,0
34023,41001,0
34531,91253,0
35036,54959,0
35541,63679,0
36045,53240,0
36544,160409,0
,,
,,
