Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
56,579858,42869
505,793813,256824
1000,1101329,564340
1512,2526115,1989126
2004,4225166,3688177
2506,4306474,3769485
3012,4147036,3610047
3518,1715689,1178700
4023,1194447,657458
4524,1709571,1172582
5035,1155675,618686
5541,1183543,646554
6037,1567707,1030718
6546,1247282,710293
7054,1182455,645466
7496,729078,192089
7998,856747,319758
8512,172005,0
9021,98522,0
9526,100384,0
10019,454198,0
10527,217557,0
11034,287967,0
11536,979952,442963
12030,665117,128128
12534,187800,0
13042,332144,0
13559,92776,0
14059,65726,0
14561,50651,0
15013,29279,0
15517,43483,0
16020,37787,0
16525,48508,0
17031,33094,0
17541,30481,0
18044,33421,0
18547,39191,0
19052,62751,0
19557,67267,0
20061,40801,0
20571,49750,0
21024,31352,0
21529,40932,0
22021,196992,0
22540,32223,0
23047,36212,0
23550,52793,0
24061,40061,0
24567,38320,0
25069,26127,0
25575,44416,0
26031,33965,0
26539,38076,0
27049,38320,0
27555,31152,0
28065,29611,0
28572,44485,0
29080,34836,0
29586,57412,0
30041,173871,0
30547,61371,0
31057,42674,0
31541,1172231,635242
32070,71879,0
32552,602287,65298
33080,27869,0
33582,52534,0
34091,55537,0
34607,37518,0
35056,58489,0
35561,44035,0
36068,40932,0
36557,610249,73260
,,
,,
,,
