Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
23,695100,268608
505,476835,50343
1005,1559381,1132889
1506,1944572,1518080
2007,1873274,1446782
2509,2537043,2110551
3018,2311065,1884573
3519,2509596,2083104
4022,1378072,951580
4536,300278,0
5048,146975,0
5551,97705,0
6036,1050879,624387
6552,228590,0
7057,100428,0
7510,141398,0
8003,755972,329480
8517,226285,0
9025,112703,0
9527,270164,0
10034,221652,0
10536,316580,0
11024,1149474,722982
11531,456627,30135
12032,660340,233848
12542,460617,34125
13052,160380,0
13559,121092,0
14067,141640,0
14565,34705,0
15073,25256,0
15572,29611,0
16027,24385,0
16534,35272,0
17038,44755,0
17541,59961,0
18052,35707,0
18551,30481,0
19056,63244,0
19562,72899,0
20075,39191,0
20579,36796,0
21081,49921,0
21535,54535,0
22043,42342,0
22549,35776,0
23057,69880,0
23559,29611,0
24063,36177,0
24567,36578,0
25084,44087,0
25579,36578,0
26087,39574,0
26601,28740,0
27055,54065,0
27558,42674,0
28065,29611,0
28573,35306,0
29083,35106,0
29597,39735,0
30099,40932,0
30605,42273,0
31068,39191,0
31552,1132874,706382
32081,19416,0
32573,285638,0
33090,34836,0
33591,46980,0
34099,125908,0
34614,29611,0
35065,101988,0
35579,46099,0
36090,60120,0
36572,650708,224216
,,
,,
,,
