Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
33,414343,0
491,843567,364866
992,1459836,981135
1489,3044837,2566136
1998,5100418,4621717
2498,6037884,5559183
2997,4750845,4272144
3504,4173523,3694822
4007,2838117,2359416
4510,3197960,2719259
5033,240691,0
5520,1083844,605143
6039,94595,0
6545,86776,0
6999,80151,0
7489,932494,453793
8062,437612,0
8498,76818,0
9020,113564,0
9523,97080,0
10034,55913,0
10538,74027,0
11051,99921,0
11554,86220,0
12031,546244,67543
12536,237098,0
13040,232790,0
13494,148129,0
14005,48771,0
14496,249523,0
15010,49641,0
15514,58351,0
16016,50512,0
16520,60963,0
17025,82574,0
17534,51383,0
18021,597146,118445
18542,87121,0
19039,223257,0
19554,110080,0
20062,99021,0
20568,75552,0
21022,83607,0
21528,104385,0
22030,73156,0
22541,60092,0
23048,86057,0
23553,85812,0
24052,94384,0
24561,78382,0
25061,135945,0
25569,107398,0
26027,65318,0
26529,99055,0
27040,122389,0
27546,132747,0
28050,99491,0
28554,91640,0
29060,115706,0
29569,79035,0
30079,91865,0
30578,124685,0
31085,71414,0
31523,1086190,607489
32041,118110,0
32525,932112,453411
33053,71414,0
33561,79045,0
34062,96238,0
34561,217922,0
35073,113094,0
35581,73102,0
36084,79252,0
36568,786645,307944
,,
,,
,,
