Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,420879,0
503,795559,364317
1009,1722824,1291582
1501,2772422,2341180
2003,4091959,3660717
2506,4312676,3881434
3007,3093113,2661871
3510,2648447,2217205
4012,2926171,2494929
4514,5368973,4937731
5017,2413874,1982632
5520,1148074,716832
6024,1449002,1017760
6527,1234396,803154
7030,1145632,714390
7551,1148231,716989
8041,1833520,1402278
8519,270270,0
9016,95965,0
9525,119132,0
10030,78763,0
10534,86276,0
11042,133732,0
11552,80123,0
12041,717009,285767
12531,339448,0
13034,273429,0
13538,236415,0
14052,64447,0
14557,74898,0
15055,73647,0
15559,67931,0
16064,56609,0
16567,48771,0
17066,127768,0
17525,74027,0
18035,89907,0
18540,209504,0
19045,89321,0
19550,160399,0
20059,78111,0
20563,64447,0
21069,120600,0
21570,83690,0
22083,101987,0
22583,82565,0
23092,69672,0
23542,95594,0
24043,103444,0
24548,64447,0
25051,81458,0
25556,85565,0
26065,71414,0
26573,115706,0
27054,748056,316814
27579,105346,0
28092,78872,0
28591,100227,0
29098,80750,0
29553,92316,0
30065,103511,0
30564,107681,0
31068,84506,0
31561,1337144,905902
32082,73191,0
32581,111599,0
33083,107799,0
33592,85349,0
34101,79498,0
34606,94636,0
35059,96294,0
35563,77184,0
36073,78382,0
36561,377357,0
,,
,,
,,
