Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
60,507952,3632
501,565285,60965
1001,1033735,529415
1507,2203562,1699242
1999,3840591,3336271
2501,3856375,3352055
3004,2295090,1790770
3509,3318375,2814055
4016,2786846,2282526
4521,1982168,1477848
5032,588889,84569
5533,1698515,1194195
6035,2468788,1964468
6528,2433024,1928704
7034,918018,413698
7542,511543,7223
8020,108812,0
8526,46176,0
9032,85155,0
9542,47029,0
10057,61371,0
10571,35707,0
11029,63313,0
11529,172460,0
12015,1014708,510388
12514,982369,478049
13022,2417856,1913536
13524,1898079,1393759
14038,54867,0
14528,860411,356091
15041,27869,0
15545,17418,0
16046,32223,0
16543,144460,0
17059,62243,0
17558,61834,0
18066,41803,0
18573,29105,0
19029,34836,0
19528,68892,0
20037,55206,0
20533,266247,0
21045,32223,0
21533,763536,259216
22033,885114,380794
22550,96132,0
23059,29611,0
23557,42120,0
24069,44216,0
24573,27869,0
25082,23514,0
25535,31352,0
26045,44416,0
26551,65990,0
27062,42674,0
27571,34836,0
28079,26127,0
28586,33094,0
29094,56383,0
29549,40131,0
30057,32693,0
30566,23623,0
31052,271213,0
31554,820897,316577
32086,19160,0
32571,349090,0
33097,55418,0
33554,32223,0
34067,53561,0
34573,33765,0
35083,35707,0
35591,34455,0
36092,39861,0
36578,808458,304138
,,
,,
,,
