Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,370616,0
509,523783,0
999,1982917,1435101
1502,3608211,3060395
2007,4246089,3698273
2528,2183812,1635996
3034,1181520,633704
3537,1131439,583623
4041,1114822,567006
4531,1827732,1279916
5037,834609,286793
5564,145054,0
6010,147744,0
6527,64316,0
7035,33094,0
7543,61102,0
8046,199771,0
8555,30951,0
9043,430205,0
9571,33965,0
10047,89050,0
10533,40932,0
11043,31352,0
11550,27869,0
12058,48771,0
12566,53733,0
13043,1011516,463700
13544,1451520,903704
14052,1064619,516803
14561,14839,0
15067,34836,0
15556,473226,0
16063,108770,0
16524,17418,0
17027,26127,0
17528,20901,0
18036,38429,0
18539,31352,0
19047,61427,0
19549,24385,0
20053,33094,0
20558,27869,0
21064,25256,0
21570,37449,0
22074,27869,0
22585,33094,0
23037,37449,0
23541,30481,0
24044,71280,0
24550,30481,0
25057,27869,0
25563,26998,0
26070,32931,0
26573,35707,0
27087,52994,0
27547,26998,0
28054,43414,0
28564,43614,0
29068,43545,0
29578,40061,0
30088,40932,0
30597,64184,0
31097,94673,0
31554,280370,0
32065,31352,0
32569,94222,0
33075,58890,0
33581,49711,0
34098,32958,0
34594,51523,0
35104,29611,0
35612,29611,0
36075,39730,0
36564,457323,0
,,
,,
