Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
77,364744,20528
533,717009,372793
992,1520059,1175843
1502,2237069,1892853
1996,2760486,2416270
2504,2774826,2430610
3001,2545383,2201167
3501,2043476,1699260
4004,1883889,1539673
4521,753574,409358
5028,427811,83595
5531,216458,0
6041,56007,0
6549,91984,0
7053,65055,0
7564,33564,0
8020,39680,0
8528,66127,0
9033,54677,0
9550,39109,0
10042,116640,0
10556,63282,0
11046,1692142,1347926
11552,1061173,716957
12056,538596,194380
12569,16547,0
13070,28740,0
13528,26127,0
14023,65995,0
14529,21772,0
15030,30551,0
15534,53464,0
16021,423035,78819
16544,40400,0
17049,27733,0
17553,49040,0
18059,40061,0
18565,67267,0
19071,34836,0
19576,50582,0
20083,19160,0
20535,44015,0
21040,41803,0
21546,33965,0
22050,49711,0
22557,41001,0
23064,22643,0
23567,44416,0
24074,36578,0
24582,33094,0
25084,38320,0
25593,33965,0
26053,39136,0
26562,33094,0
27071,31352,0
27579,39191,0
28088,35707,0
28597,35707,0
29102,36578,0
29562,36769,0
30071,38320,0
30576,36578,0
31088,42674,0
31592,48169,0
32078,1211745,867529
32603,27869,0
33091,383999,39783
33568,29611,0
34075,58890,0
34583,20030,0
35093,39460,0
35604,46828,0
36105,47900,0
36620,29611,0
37057,724179,379963
37565,846071,501855
,,
,,
