Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
51,400342,0
496,452337,0
997,1497906,915412
1500,2874835,2292341
2020,2134635,1552141
2516,1726040,1143546
3012,2323666,1741172
3532,1735665,1153171
4034,1114091,531597
4540,1131840,549346
5046,1093049,510555
5551,1143770,561276
6053,1231576,649082
6544,1305649,723155
7016,91342,0
7526,61171,0
8023,270113,0
8542,29611,0
9027,408695,0
9553,49172,0
10062,43001,0
10571,70751,0
11020,110770,0
11535,100901,0
12043,176027,0
12523,951239,368745
13027,975479,392985
13530,876347,293853
14036,876034,293540
14547,30994,0
15057,35707,0
15552,22643,0
16057,31352,0
16555,19160,0
17064,19649,0
17569,122250,0
18079,64654,0
18530,28740,0
19035,26127,0
19540,23514,0
20047,30481,0
20551,34435,0
21061,31597,0
21562,39661,0
22068,19160,0
22576,40932,0
23080,37449,0
23584,40932,0
24086,54677,0
24540,39191,0
25045,25256,0
25553,37048,0
26057,26998,0
26566,29611,0
27072,41402,0
27586,29611,0
28089,48771,0
28595,36578,0
29057,38790,0
29565,24385,0
30067,36377,0
30579,46192,0
31088,36578,0
31578,1039663,457169
32110,31633,0
32544,314181,0
33069,36578,0
33570,108345,0
34079,49040,0
34591,39653,0
35098,38320,0
35617,82570,0
36075,27597,0
36561,616295,33801
,,
,,
