Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
45,575873,69008
493,880443,373578
995,1794756,1287891
1497,2420880,1914015
2014,1480574,973709
2524,287588,0
3035,312473,0
3552,31364,0
4053,38320,0
4513,39408,0
5016,41287,0
5518,427094,0
6014,1208642,701777
6523,1156791,649926
7029,650595,143730
7548,50793,0
8032,362011,0
8566,15475,0
9023,24004,0
9535,61502,0
10036,30481,0
10547,74847,0
11053,82199,0
11532,230159,0
12036,156105,0
12537,69818,0
13057,18289,0
13555,24385,0
14059,30481,0
14560,29611,0
15063,26127,0
15516,24385,0
16016,13934,0
16524,35707,0
17030,24385,0
17535,27869,0
18041,34836,0
18546,33094,0
19052,31352,0
19558,36578,0
20062,36578,0
20568,32223,0
21072,35707,0
21526,32223,0
22038,29611,0
22535,27869,0
23043,40061,0
23545,32223,0
24052,30481,0
24555,33094,0
25066,32493,0
25569,24385,0
26076,30481,0
26583,30481,0
27039,27869,0
27551,36847,0
28062,28740,0
28573,31152,0
29077,33094,0
29588,40331,0
30099,27869,0
30556,39680,0
31060,44416,0
31547,1207925,701060
32074,26419,0
32570,184073,0
33094,33965,0
33589,131328,0
34110,61102,0
34563,47327,0
35076,92307,0
35577,43545,0
36085,29611,0
36578,284259,0
,,
,,
