Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
63,1166543,0
492,1515693,0
987,2090088,248333
1489,3273447,1431692
1991,3733064,1891309
2492,3020437,1178682
2996,2413434,571679
3500,1514666,0
4007,2155940,314185
4525,241855,0
5023,1702369,0
5516,1202362,0
6034,233413,0
6534,288586,0
7027,1097024,0
7549,212353,0
8057,121860,0
8555,166197,0
9052,782960,0
9569,195164,0
10021,171190,0
10525,215242,0
11024,192805,0
11509,473081,0
12012,504339,0
12512,748725,0
13031,163897,0
13537,121939,0
14034,245128,0
14546,135167,0
15048,138122,0
15549,164977,0
16057,142842,0
16560,127942,0
17060,167313,0
17567,113218,0
18061,186300,0
18570,165149,0
19027,152874,0
19520,576940,0
20033,167360,0
20539,127209,0
21052,153353,0
21551,133032,0
22048,152874,0
22552,127329,0
23065,175338,0
23561,156112,0
24061,160685,0
24570,121630,0
25077,139510,0
25562,723116,0
26080,208541,0
26544,182108,0
27038,227066,0
27547,164077,0
28047,161801,0
28554,149527,0
29061,173737,0
29563,152846,0
30075,118444,0
30570,170768,0
31078,164670,0
31575,239760,0
32082,158929,0
32591,150642,0
33088,239760,0
33540,247860,0
34050,150642,0
34554,146179,0
35067,145824,0
35558,212712,0
36068,143078,0
36554,1287385,0
,,
,,
,,
