Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,1457695,458261
500,847591,0
991,1809453,810019
1496,2674978,1675544
1997,3378768,2379334
2501,2259200,1259766
3004,4222783,3223349
3508,3123202,2123768
4011,967169,0
4513,2950747,1951313
5015,2259907,1260473
5521,2564444,1565010
6026,721201,0
6551,70937,0
7012,97999,0
7510,267307,0
8011,1055380,55946
8530,512516,0
9042,127738,0
9548,71712,0
10050,53125,0
10542,601509,0
11061,51052,0
11494,1001665,2231
11998,285950,0
12513,160448,0
13014,626193,0
13524,23514,0
14029,54134,0
14533,38320,0
15032,35707,0
15534,44634,0
16037,31352,0
16547,38320,0
17048,42674,0
17554,40932,0
18059,47900,0
18565,83344,0
19070,44416,0
19519,103680,0
20031,43545,0
20533,52254,0
21040,36578,0
21545,38320,0
22050,35707,0
22553,48771,0
23059,42674,0
23565,38320,0
24070,62741,0
24575,64720,0
25031,47029,0
25542,43164,0
26054,94058,0
26555,164977,0
27045,678334,0
27563,280414,0
28077,62855,0
28587,55738,0
29095,40061,0
29556,55521,0
30064,40932,0
30566,72154,0
31071,63645,0
31569,158874,0
32084,46594,0
32583,191157,0
33093,44416,0
33605,45750,0
34065,58125,0
34567,56609,0
35083,57962,0
35576,379012,0
36096,60104,0
36583,544927,0
,,
,,
,,
