Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
34,554399,0
484,926676,309606
995,1638546,1021476
1490,2801396,2184326
1992,3510816,2893746
2501,2272206,1655136
3017,4319655,3702585
3499,3722567,3105497
4002,3707331,3090261
4505,3990022,3372952
5008,2526669,1909599
5509,2714267,2097197
6027,1510399,893329
6545,82186,0
6999,63514,0
7506,53616,0
7999,944456,327386
8524,500575,0
9040,136965,0
9535,60986,0
10046,45287,0
10548,90994,0
11046,94458,0
11507,52254,0
12015,69684,0
12502,763536,146466
13004,269205,0
13506,335153,0
14007,118480,0
14522,32223,0
15027,36578,0
15525,61373,0
16028,47029,0
16533,37449,0
17034,41803,0
17538,31352,0
18042,84489,0
18554,47796,0
19054,44416,0
19511,53588,0
20016,48771,0
20512,190425,0
21028,54008,0
21530,273859,0
22038,33965,0
22544,38320,0
23044,52254,0
23551,46158,0
24069,40061,0
24513,69184,0
25021,48009,0
25529,47900,0
26034,44416,0
26539,144538,0
27036,386646,0
27554,138472,0
28064,81213,0
28569,42674,0
29030,50512,0
29534,69009,0
30042,43545,0
30553,40932,0
31057,69691,0
31541,1157891,540821
32067,66418,0
32558,292204,0
33086,110571,0
33580,117918,0
34037,116689,0
34551,61102,0
35061,42674,0
35545,702669,85599
36073,45156,0
36572,318174,0
,,
,,
,,
