Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,1628339,1103176
494,1734896,1209733
995,1520386,995223
1501,1582360,1057197
1995,2725582,2200419
2505,2342400,1817237
3013,1528512,1003349
3512,2055282,1530119
4014,2716530,2191367
4520,3369749,2844586
5016,2226159,1700996
5525,1765489,1240326
6027,1539455,1014292
6532,2304910,1779747
7044,1354442,829279
7545,253018,0
8045,797728,272565
8556,873322,348159
9006,1072282,547119
9508,2016634,1491471
10007,2312361,1787198
10525,1328943,803780
11043,161454,0
11533,519475,0
12022,1169538,644375
12527,211494,0
13046,154870,0
13541,121633,0
14054,52254,0
14553,56609,0
15052,90720,0
15559,43545,0
16049,695499,170336
16561,37460,0
17067,67060,0
17571,59222,0
18082,72297,0
18535,46158,0
19040,64447,0
19544,68312,0
20042,123119,0
20551,55738,0
21053,53125,0
21553,105300,0
22045,583561,58398
22567,48771,0
23058,269222,0
23574,100502,0
24060,573607,48444
24577,67931,0
25068,428280,0
25586,40061,0
26047,72354,0
26549,65808,0
27057,57099,0
27563,61834,0
28068,51492,0
28572,65346,0
29078,65808,0
29583,60963,0
30078,135463,0
30588,63846,0
31091,54867,0
31599,57589,0
32050,98102,0
32555,68040,0
33063,57480,0
33565,49641,0
34069,169316,0
34571,171986,0
35082,59956,0
35581,61834,0
36086,93595,0
36590,424644,0
,,
,,
,,
