Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
66,1362600,571950
505,655080,0
1004,470063,0
1503,1442984,652334
2010,2339953,1549303
2512,1920359,1129709
3025,175978,0
3521,1457152,666502
4024,1564660,774010
4524,1886867,1096217
5025,2636337,1845687
5532,2372941,1582291
6031,3364635,2573985
6539,2235779,1445129
7041,1305157,514507
7533,2374633,1583983
8039,2824288,2033638
8493,3261354,2470704
8995,1665122,874472
9499,2183509,1392859
10000,1359794,569144
10509,1417534,626884
11036,90369,0
11537,116688,0
12022,562412,0
12527,284792,0
13033,218493,0
13545,70963,0
14050,52254,0
14559,63675,0
15043,483710,0
15553,102202,0
16059,52254,0
16566,56201,0
17069,72285,0
17523,83144,0
18043,62717,0
18547,64447,0
19051,80732,0
19556,61834,0
20068,54867,0
20573,51383,0
21080,52254,0
21530,65387,0
22032,51383,0
22539,81458,0
23041,99312,0
23547,103132,0
24056,80415,0
24559,75545,0
25058,96602,0
25551,380851,0
26067,57480,0
26573,70278,0
27078,90312,0
27584,57480,0
28037,60174,0
28540,62080,0
29049,49641,0
29556,104315,0
30059,86828,0
30567,68211,0
31086,96152,0
31573,96650,0
32080,67530,0
32589,58351,0
33090,59222,0
33597,71414,0
34051,76709,0
34554,52254,0
35054,142560,0
35563,167744,0
36071,74626,0
36575,72394,0
37080,64801,0
37565,738519,0
38067,1140077,349427
,,
,,
