Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,79.19800000000001,79.19800000000001,screen dark,14.657649048000003
0,13.051,13.051,wifi radio,3.5371192153500006
13.051,57.979,44.928,wifi running,0.6197098752
57.979,63.127,5.148000000000003,wifi scan,1.1707401420000008
63.127,79.19800000000001,16.071000000000005,wifi running,0.22167373140000007

