Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
30,779132,0
492,808409,0
994,806646,0
1503,2870366,2053655
1999,2455939,1639228
2513,1435174,618463
2998,1976128,1159417
3500,2639128,1822417
4007,3637479,2820768
4507,5182393,4365682
5008,4631502,3814791
5510,4475687,3658976
6012,6042984,5226273
6521,4632896,3816185
7027,3109837,2293126
7530,2545871,1729160
8034,2907850,2091139
8536,2787868,1971157
9039,2802664,1985953
9540,2863375,2046664
10042,3181379,2364668
10546,3091674,2274963
11009,3281525,2464814
11503,2876214,2059503
12001,2697751,1881040
12504,1937556,1120845
13009,2012969,1196258
13511,2612726,1796015
14015,1680549,863838
14512,1726303,909592
15018,2060201,1243490
15527,1885581,1068870
16029,2340465,1523754
16525,2439063,1622352
17027,2475452,1658741
17533,2450666,1633955
18041,2686112,1869401
18538,2796113,1979402
19043,2794226,1977515
19546,2721096,1904385
20049,2427457,1610746
20547,2550921,1734210
21051,2057516,1240805
21557,2845782,2029071
22009,1641756,825045
22513,2329562,1512851
23018,2726245,1909534
23523,2200577,1383866
24030,2177830,1361119
24525,2375301,1558590
25030,2120815,1304104
25528,2364998,1548287
26036,2443777,1627066
26535,3228641,2411930
27044,2414785,1598074
27542,2841317,2024606
28045,3393889,2577178
28550,2419222,1602511
29052,2914448,2097737
29564,2147676,1330965
30062,2607419,1790708
30571,2160896,1344185
31016,3321561,2504850
31522,3280755,2464044
32021,2862859,2046148
32526,2651228,1834517
33026,2633337,1816626
33531,3089417,2272706
34041,2592342,1775631
34539,3455878,2639167
35038,3068564,2251853
35543,3235080,2418369
36046,2985025,2168314
36548,2255902,1439191
37052,2841050,2024339
,,
,,
