Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
53,932512,0
500,731540,0
1004,961701,0
1505,3135648,1614215
2009,1172611,0
2532,1425589,0
3033,2281380,759947
3535,2708226,1186793
4033,4288903,2767470
4533,3567247,2045814
4985,2628139,1106706
5488,2032313,510880
5993,2039263,517830
6520,342032,0
7030,40096,0
7537,60579,0
8022,835237,0
8554,24385,0
9053,126164,0
9556,723245,0
10067,251240,0
10523,44886,0
11011,415865,0
11539,59222,0
12031,137324,0
12523,303357,0
13027,177514,0
13532,125220,0
14045,51166,0
14554,33176,0
15050,937409,0
15560,37449,0
16061,55876,0
16563,65726,0
17069,53533,0
17574,29611,0
18030,41803,0
18534,30877,0
19052,67406,0
19553,158702,0
20051,117849,0
20557,47946,0
21063,49980,0
21568,44416,0
22075,31473,0
22582,70751,0
23081,31352,0
23543,56343,0
24046,49805,0
24549,48169,0
25055,36177,0
25565,27869,0
26073,58420,0
26573,55475,0
27082,52254,0
27585,314181,0
28095,41202,0
28555,34836,0
29064,37449,0
29570,42620,0
30068,58890,0
30575,58959,0
31083,57818,0
31568,1064680,0
32098,22905,0
32600,71986,0
33110,61032,0
33553,77386,0
34071,28740,0
34586,26998,0
35089,60701,0
35598,125763,0
36105,60231,0
36604,821148,0
,,
,,
