Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
53,417806,0
499,908352,438882
1005,1753855,1284385
1503,2575692,2106222
2011,1685183,1215713
2509,1625073,1155603
3009,1117561,648091
3525,2803115,2333645
4022,1720620,1251150
4525,2111058,1641588
5027,1571720,1102250
5529,1651014,1181544
6033,1858856,1389386
6546,993421,523951
7022,68080,0
7508,822036,352566
8031,139802,0
8534,60832,0
9044,64219,0
9531,1006206,536736
10043,277765,0
10563,141278,0
11040,501230,31760
11544,160208,0
11997,42195,0
12499,93272,0
13015,18153,0
13521,38320,0
14021,48525,0
14508,616157,146687
15030,17418,0
15531,35707,0
16037,33094,0
16543,40061,0
17047,29611,0
17557,41803,0
18063,39191,0
18567,35707,0
19022,42674,0
19529,41803,0
20034,40061,0
20540,38320,0
21046,37449,0
21553,34292,0
22057,47029,0
22564,33965,0
23069,37286,0
23574,39191,0
24080,51330,0
24537,38320,0
25044,47900,0
25552,57148,0
26058,50851,0
26569,87298,0
27058,418908,0
27581,155001,0
28087,102619,0
28545,66396,0
29052,51653,0
29563,36578,0
30066,36578,0
30574,38320,0
31083,62114,0
31582,191686,0
32088,67479,0
32594,49641,0
33102,58351,0
33559,40932,0
34065,47900,0
34570,40932,0
35077,37919,0
35582,61843,0
36091,50050,0
36590,430910,0
,,
,,
,,
